Title,Published,Sentiment Score,inverted_score,skewed_score,inverted_skewed_score
EVs Take 33.9% Share In The UK — Tesla Takes Two Of Top Three,"03/08/2025, 08:00 AM, +0000 UTC",0.8,0.1999999999999999,0.6400000000000001,0.0399999999999999
The Race to Autonomous Driving: Breakthroughs in AI and Robotaxi Technology,"03/09/2025, 08:00 AM, +0000 UTC",0.8,0.1999999999999999,0.6400000000000001,0.0399999999999999
"Tesla’s 45% stock drop sparks panic, yet Wall Street bulls see opportunity in market shake-up","03/09/2025, 08:00 AM, +0000 UTC",0.55,0.4499999999999999,0.3025,0.2024999999999999
Tesla is flailing in China and the rapid rise of BYD is to blame,"03/09/2025, 08:00 AM, +0000 UTC",0.3,0.7,0.09,0.4899999999999999
"Tesla stock hits 7-week slump, loses over $800b value","03/09/2025, 08:00 AM, +0000 UTC",0.1,0.9,0.01,0.81
Tesla's FSD In Europe Faces More Regulatory Delays,"03/09/2025, 08:00 AM, +0000 UTC",0.2,0.8,0.04,0.6400000000000001
UK Blocks Tesla’s Full Self-Driving Technology,"03/09/2025, 08:00 AM, +0000 UTC",0.2,0.8,0.04,0.6400000000000001
Musk loses billions as Tesla shares get hammered,"03/09/2025, 08:00 AM, +0000 UTC",0.1,0.9,0.01,0.81
"Dow tumbles nearly 900 points, Nasdaq suffers worst day since 2022 as recession fears erupt: Live updates","03/09/2025, 10:05 PM, +0000 UTC",0.05,0.95,0.0025,0.9025
"Markets News, March 10, 2025: Stocks Plunge as Tariffs, Talk of Recession Dent Sentiment; Tesla Tumbles to Lead Nasdaq to Worst Day Since 2022","03/10/2025, 07:00 AM, +0000 UTC",0.1,0.9,0.01,0.81
Tesla Selloff Deepens With Stock Down 15%. One Analyst Sees a Serious Sales Slowdown,"03/10/2025, 07:00 AM, +0000 UTC",0.1,0.9,0.01,0.81
Just How Bad is the Stock Market's Current Sell-Off?,"03/10/2025, 07:00 AM, +0000 UTC",0.2,0.8,0.04,0.6400000000000001
Stock market today: S&P 500 tumbles most since 2022 as Wall Street mulls Trump economic pain threshold,"03/10/2025, 07:00 AM, +0000 UTC",0.2,0.8,0.04,0.6400000000000001
"Stock market today: Dow sinks 900 points, Nasdaq plunges 4% in worst day since 2022","03/10/2025, 07:00 AM, +0000 UTC",0.05,0.95,0.0025,0.9025
"Tesla shares plunge 15%, suffering steepest drop in five years","03/10/2025, 07:00 AM, +0000 UTC",0.05,0.95,0.0025,0.9025
"Stock Market News for Monday, March 10, 2025: Why Is the Stock Market Dropping; Trump Recession Fears; MicroStrategy, Tesla, Nvidia, DoorDash, More Movers","03/10/2025, 07:00 AM, +0000 UTC",0.2,0.8,0.04,0.6400000000000001
"Why is Tesla stock plummeting? 91% election rally gains erased, hits lowest level since November 2024","03/10/2025, 07:00 AM, +0000 UTC",0.1,0.9,0.01,0.81
"Is Tesla really losing to BYD, Or just playing a different game?","03/10/2025, 07:00 AM, +0000 UTC",0.55,0.4499999999999999,0.3025,0.2024999999999999
Tesla’s Full Self-Driving faces a new hurdle in UK rollout plans,"03/10/2025, 07:00 AM, +0000 UTC",0.3,0.7,0.09,0.4899999999999999
"The tech-heavy Nasdaq's $1 trillion sell-off, in charts","03/10/2025, 07:00 AM, +0000 UTC",0.2,0.8,0.04,0.6400000000000001
Stock Market Today: Dow Jones Dives 890 Points On These Trump Recession Fears; Tesla Plummets As Elon Musk Reveals This Attack (Live Coverage),"03/10/2025, 07:00 AM, +0000 UTC",0.05,0.95,0.0025,0.9025
These German EVs Set The Gold Standard For EV Ownership Satisfaction,"03/10/2025, 07:00 AM, +0000 UTC",0.9,0.0999999999999999,0.81,0.0099999999999999
"Togg’s path to growth, its financial landscape","03/10/2025, 07:00 AM, +0000 UTC",0.6,0.4,0.36,0.16
Trump updates: US stocks plunge as tariff uncertainty fuels recession fears,"03/10/2025, 07:00 AM, +0000 UTC",0.1,0.9,0.01,0.81
Tesla's EV sales are plummeting – as used Model Y and Model 3 prices crash to bargain levels,"03/10/2025, 07:00 AM, +0000 UTC",0.2,0.8,0.04,0.6400000000000001
Elon Musk quotes Monty Python to shrug off $16 billion loss in market rout,"03/10/2025, 07:00 AM, +0000 UTC",0.4,0.6,0.16,0.36
"Wall Street suffers ‘ugly’ sell-off amid US recession fears, as Musk’s Tesla falls 50% from all–time high – as it happened","03/10/2025, 07:00 AM, +0000 UTC",0.1,0.9,0.01,0.81
Tesla’s stock plunges by half - is Elon Musk’s EV party over?,"03/10/2025, 07:00 AM, +0000 UTC",0.2,0.8,0.04,0.6400000000000001
"Musk says juggling DOGE and CEO jobs is difficult, as Tesla shares slump","03/10/2025, 07:00 AM, +0000 UTC",0.2,0.8,0.04,0.6400000000000001
What's gone wrong at Musk's Tesla? Share price has plunged - and could fall further,"03/10/2025, 07:00 AM, +0000 UTC",0.1,0.9,0.01,0.81
Global stock markets register heavy falls as White House tries to talk up Trump tariffs,"03/10/2025, 07:00 AM, +0000 UTC",0.2,0.8,0.04,0.6400000000000001
Tesla stock hit hard as market drops,"03/10/2025, 07:00 AM, +0000 UTC",0.2,0.8,0.04,0.6400000000000001
Stocks Plunge as Recession Talk Gets Louder,"03/10/2025, 07:00 AM, +0000 UTC",0.1,0.9,0.01,0.81
Global stocks tumble amid economic slowdown fears and Trump tariffs,"03/10/2025, 07:00 AM, +0000 UTC",0.2,0.8,0.04,0.6400000000000001
Wall Street plummets over Trump recession fears,"03/10/2025, 07:00 AM, +0000 UTC",0.1,0.9,0.01,0.81
"Tesla shares slide amid market sell-off on recession worries, tariff uncertainty","03/10/2025, 07:00 AM, +0000 UTC",0.2,0.8,0.04,0.6400000000000001
"Tesla’s crash back towards reality, in several charts","03/10/2025, 07:00 AM, +0000 UTC",0.2,0.8,0.04,0.6400000000000001
"With the stock cut in half, Tesla investors want their CEO back","03/10/2025, 07:00 AM, +0000 UTC",0.4,0.6,0.16,0.36
Tesla’s stock has now lost its ‘Trump bump.’ Here’s the latest bad news.,"03/10/2025, 07:00 AM, +0000 UTC",0.2,0.8,0.04,0.6400000000000001
Tesla losing market in China to BYD — Home-grown EV maker sells 10 times more,"03/10/2025, 07:00 AM, +0000 UTC",0.3,0.7,0.09,0.4899999999999999
Tesla’s stock defied gravity for years. Is Elon Musk’s EV party over?,"03/10/2025, 07:00 AM, +0000 UTC",0.4,0.6,0.16,0.36
How much money did Elon Musk and Tesla lose today?,"03/10/2025, 07:00 AM, +0000 UTC",0.2,0.8,0.04,0.6400000000000001
"Stock market today: Nasdaq heads for worst day since 2022, Dow sinks 1,000 points as stock sell-off intensifies","03/10/2025, 07:18 PM, +0000 UTC",0.05,0.95,0.0025,0.9025
The High-Speed Chase for Stability: Tesla Investors Demand Musk’s Return,"03/11/2025, 02:56 AM, +0000 UTC",0.4,0.6,0.16,0.36
"Technology News | ⚡Tesla Shares Price: Elon Musk Says ‘Will Be Fine’ As Firm’s Share Closes at USD 222.15, Affects His Wealth","03/11/2025, 06:11 AM, +0000 UTC",0.55,0.4499999999999999,0.3025,0.2024999999999999
Elon Musk comments on Tesla’s massive Monday stock slide,"03/11/2025, 07:00 AM, +0000 UTC",0.4,0.6,0.16,0.36
"Tech's $750 bn meltdown: Apple, Tesla, Meta face record market bloodbath","03/11/2025, 07:00 AM, +0000 UTC",0.05,0.95,0.0025,0.9025
Tesla’s next comeback story starts today: Morning Brief,"03/11/2025, 07:00 AM, +0000 UTC",0.8,0.1999999999999999,0.6400000000000001,0.0399999999999999
"Tesla stock price drop on March 11, 2025: Why TSLA shares fell, Elon Musk’s response, and future outlook","03/11/2025, 07:00 AM, +0000 UTC",0.4,0.6,0.16,0.36
Elon Musk Net Worth 2025: Tech Billionaire Loses USD 132 Billion This Year As Tesla Stock Stumbles Due to,"03/11/2025, 07:00 AM, +0000 UTC",0.2,0.8,0.04,0.6400000000000001
Here’s How Tesla’s Sales Have Been Hit Around the World,"03/11/2025, 07:00 AM, +0000 UTC",0.2,0.8,0.04,0.6400000000000001
Tesla loses $127 billion in one-day market bloodbath as China car group questions Musk’s pursuit of ‘personal glory’,"03/11/2025, 07:00 AM, +0000 UTC",0.05,0.95,0.0025,0.9025
"Cathie Wood Loaded Up On HOOD, TSLA, COIN, PLTR As Market Crashed","03/11/2025, 07:00 AM, +0000 UTC",0.7,0.3,0.4899999999999999,0.09
Tesla Stock Plummets 50% Since December. Here’s How Investors Can Manage The Volatility,"03/11/2025, 07:00 AM, +0000 UTC",0.2,0.8,0.04,0.6400000000000001
Musk launches appeal to restore $56 billion Tesla payday,"03/11/2025, 07:00 AM, +0000 UTC",0.6,0.4,0.36,0.16
Tesla Stock Just Had Its Worst Day In Years. Is It Time To Buy The Dip?,"03/11/2025, 07:00 AM, +0000 UTC",0.55,0.4499999999999999,0.3025,0.2024999999999999
"Elon Musk Loses $29 Billion In A Single Day As Tesla Stocks Crash, He Says 'It Will Be Fine""","03/11/2025, 07:00 AM, +0000 UTC",0.4,0.6,0.16,0.36
Elon Musk Reacts After Tesla Suffers $16 Billion Stock Market Hit,"03/11/2025, 07:00 AM, +0000 UTC",0.2,0.8,0.04,0.6400000000000001
Why Tesla Stock Is Down: TSLA Price Sees Biggest Drop Since 2020 as Elon Musk Focuses on Politics,"03/11/2025, 07:00 AM, +0000 UTC",0.2,0.8,0.04,0.6400000000000001
"Cathie Wood Buys the Dip in Tesla, Palantir, Coinbase and Others as Tech Stocks Plunge","03/11/2025, 07:00 AM, +0000 UTC",0.6,0.4,0.36,0.16
Tesla Stock Surges Tuesday After Major Sell-Off,"03/11/2025, 07:00 AM, +0000 UTC",0.7,0.3,0.4899999999999999,0.09
"As Tesla stock falls, some pension fund managers worry and critics rage","03/11/2025, 07:00 AM, +0000 UTC",0.2,0.8,0.04,0.6400000000000001
"Markets News, March 11, 2025: Stocks Close Lower to Extend Sell-Off Amid Fresh Concerns About Tariffs, Economic Uncertainty","03/11/2025, 07:00 AM, +0000 UTC",0.2,0.8,0.04,0.6400000000000001
Almost 50% wiped out in 50 days: Tesla shares crash under Trump’s second term,"03/11/2025, 07:00 AM, +0000 UTC",0.1,0.9,0.01,0.81
"A Timeline Of Elon Musk’s Terrible 24 Hours—A Dark Day For X, Tesla And More","03/11/2025, 07:00 AM, +0000 UTC",0.1,0.9,0.01,0.81
Tesla stock is falling because Elon Musk’s stock is falling,"03/11/2025, 07:00 AM, +0000 UTC",0.2,0.8,0.04,0.6400000000000001
"Trump may be buying a Tesla from Musk, but TSLA stock is still flat after yesterday’s massive sell-off","03/11/2025, 07:00 AM, +0000 UTC",0.4,0.6,0.16,0.36
Global stocks slide as markets get spooked by US recession fears and tariffs,"03/11/2025, 07:00 AM, +0000 UTC",0.1,0.9,0.01,0.81
Tesla's Charging Empire Faces Headwinds As EV Market Stumbles,"03/11/2025, 12:44 PM, +0000 UTC",0.2,0.8,0.04,0.6400000000000001
Tesla Stock Is Soaring. The Trump Bump Won’t Last.,"03/12/2025, 07:00 AM, +0000 UTC",0.5,0.5,0.25,0.25
"Tesla Stock Jumps, Shrugs Off Price-Target Cuts, Analysts Warning Of Brand 'Destruction'","03/12/2025, 07:00 AM, +0000 UTC",0.55,0.4499999999999999,0.3025,0.2024999999999999
"Elon Musk's Tesla Trouble Continues In UK As EV Gets Branded As 'Swasticar', Face FSD Hurdle","03/12/2025, 07:00 AM, +0000 UTC",0.2,0.8,0.04,0.6400000000000001
"Tesla's latest decline could be one for the history books, JPMorgan analysts say","03/12/2025, 07:00 AM, +0000 UTC",0.2,0.8,0.04,0.6400000000000001
Tesla Stock Tumbles as Elon Musk’s Political Role Grows More Divisive,"03/12/2025, 07:00 AM, +0000 UTC",0.2,0.8,0.04,0.6400000000000001
"US stock market today crashes but Elon Musk's Tesla, Nvidia share prices soar. Here's why","03/12/2025, 07:00 AM, +0000 UTC",0.6,0.4,0.36,0.16
Tesla stock prediction for 2025—here’s what Wall Street expects next year,"03/12/2025, 07:00 AM, +0000 UTC",0.5,0.5,0.25,0.25
The Hilarious Reason Why Elon Musk Is Panicking Over Tesla Stock Value,"03/12/2025, 07:00 AM, +0000 UTC",0.6,0.4,0.36,0.16
Rivian stock is roaring back to life—here’s why,"03/12/2025, 07:00 AM, +0000 UTC",0.8,0.1999999999999999,0.6400000000000001,0.0399999999999999
Tesla's Tipping Point: Can TSLA Stock Recover From the 2025 Crash?,"03/12/2025, 07:00 AM, +0000 UTC",0.4,0.6,0.16,0.36
Tesla Loses Ground in US EV Market While Rivals Accelerate Ahead in January: Report,"03/12/2025, 07:00 AM, +0000 UTC",0.2,0.8,0.04,0.6400000000000001
Musk's Tesla Stock Plunge: A Perfect Storm of Factors,"03/12/2025, 07:00 AM, +0000 UTC",0.2,0.8,0.04,0.6400000000000001
Sustainable Lithium Harvesting – Revolutionizing EV Supply Chains,"03/12/2025, 07:00 AM, +0000 UTC",0.8,0.1999999999999999,0.6400000000000001,0.0399999999999999
Elon Musk Crashes Tesla--Then Trump Finishes The Job (Rating Downgrade) (NASDAQ:TSLA),"03/12/2025, 07:00 AM, +0000 UTC",0.0,1.0,0.0,1.0
Tesla bounces for second day after steepest drop since 2020,"03/12/2025, 07:00 AM, +0000 UTC",0.6,0.4,0.36,0.16
Tesla's Decimation Doesn't Remove Risk (Our Top Short For 2025) (NASDAQ:TSLA),"03/12/2025, 07:00 AM, +0000 UTC",0.2,0.8,0.04,0.6400000000000001
"Donald Trump Bought a $90,000 Tesla With 37 Recall Notices Against It","03/12/2025, 07:00 AM, +0000 UTC",0.2,0.8,0.04,0.6400000000000001
Robust Assessments of Lithium Mining Impacts Embodied in Global Supply Chain Require Spatially Explicit Analyses,"03/12/2025, 07:00 AM, +0000 UTC",0.5,0.5,0.25,0.25
Global EV Sales Up 50% in February 2025,"03/12/2025, 07:00 AM, +0000 UTC",0.8,0.1999999999999999,0.6400000000000001,0.0399999999999999
Carson Block Says Tesla (TSLA) Plummet Doesn’t Make It a Short Target,"03/12/2025, 07:00 AM, +0000 UTC",0.55,0.4499999999999999,0.3025,0.2024999999999999
Peering Into Tesla's Recent Short Interest,"03/12/2025, 04:30 PM, +0000 UTC",0.5,0.5,0.25,0.25
"Markets News, March 13, 2025: Stocks Plunge Amid Political and Economic Uncertainty; S&P 500 Slides Into Correction for First Time Since 2023","03/13/2025, 07:00 AM, +0000 UTC",0.1,0.9,0.01,0.81
Trump Administration Highlights: U.S. Stocks Have Worst Day of 2025 as Economic Fears Grow,"03/13/2025, 07:00 AM, +0000 UTC",0.2,0.8,0.04,0.6400000000000001
"Tesla's fall from grace may have no equal, says JPMorgan: 'We struggle to think of anything analogous'","03/13/2025, 07:00 AM, +0000 UTC",0.1,0.9,0.01,0.81
America’s EV Sales Are Climbing Despite The Chaos,"03/13/2025, 07:00 AM, +0000 UTC",0.7,0.3,0.4899999999999999,0.09
Tesla SWOT 2025 | SWOT Analysis of Tesla,"03/13/2025, 07:00 AM, +0000 UTC",0.5,0.5,0.25,0.25
China Cools on Musk: ‘Two Cars for the Price of One Tesla’,"03/13/2025, 07:00 AM, +0000 UTC",0.2,0.8,0.04,0.6400000000000001
"Stock market today: S&P 500 enters correction, Dow sinks 500 points amid Trump's latest tariff threats","03/13/2025, 07:00 AM, +0000 UTC",0.1,0.9,0.01,0.81
"Tesla working with Baidu to improve assisted driving system in China, sources say","03/13/2025, 07:00 AM, +0000 UTC",0.7,0.3,0.4899999999999999,0.09
He called Tesla's stock crash. Now he thinks it'll fall even more.,"03/13/2025, 07:00 AM, +0000 UTC",0.2,0.8,0.04,0.6400000000000001
Tesla Stock Drops. The Trump Bump Didn’t Last Long.,"03/13/2025, 07:00 AM, +0000 UTC",0.2,0.8,0.04,0.6400000000000001
What the hell is going on at Tesla?,"03/13/2025, 07:00 AM, +0000 UTC",0.2,0.8,0.04,0.6400000000000001
At what point in the Tesla market crash will Elon Musk have to break up with Trump?,"03/13/2025, 07:00 AM, +0000 UTC",0.2,0.8,0.04,0.6400000000000001
3 reasons why Tesla stock has crashed 39% in 2025,"03/13/2025, 07:00 AM, +0000 UTC",0.1,0.9,0.01,0.81
The Legal Challenges Facing Tesla and Waymo’s Robotaxis,"03/13/2025, 07:00 AM, +0000 UTC",0.4,0.6,0.16,0.36
This could be Tesla’s next plan to recoup China market share,"03/14/2025, 07:00 AM, +0000 UTC",0.5,0.5,0.25,0.25
"After Tesla stock crash, poor car sales and SpaceX failed rocket launches, Elon Musk has some more alarmin","03/14/2025, 07:00 AM, +0000 UTC",0.1,0.9,0.01,0.81
"Why Some Tesla Bears Say the Stock Could Lose Nearly Half Its Value, Again","03/14/2025, 07:00 AM, +0000 UTC",0.2,0.8,0.04,0.6400000000000001
Does Musk's Tesla Enjoy Preferential Treatment to GM & Ford?,"03/14/2025, 07:00 AM, +0000 UTC",0.4,0.6,0.16,0.36
Digested week: Tesla shares tumble as Trump crashes the markets,"03/14/2025, 07:00 AM, +0000 UTC",0.2,0.8,0.04,0.6400000000000001
"Tesla, led by Elon Musk, warns of export retaliation due to new Trump tariffs","03/14/2025, 07:00 AM, +0000 UTC",0.2,0.8,0.04,0.6400000000000001
"Stock market today: Dow, S&P 500, Nasdaq close higher as Nvidia pops, Google slides","03/14/2025, 07:00 AM, +0000 UTC",0.6,0.4,0.36,0.16
"Tata Motors considers new ICE models as EV adoption slows, competition intensifies | Company Business News","03/14/2025, 07:00 AM, +0000 UTC",0.4,0.6,0.16,0.36
"Tesla is getting pummeled in the stock market, but Elon Musk's other companies are having a field day in the secondary market—especially xAI","03/14/2025, 07:00 AM, +0000 UTC",0.55,0.4499999999999999,0.3025,0.2024999999999999
Tesla Is No Mag 7 Stock. It’s Built on a Dream.,"03/14/2025, 07:00 AM, +0000 UTC",0.6,0.4,0.36,0.16
Musk’s never been more powerful so why are Tesla shares tanking?,"03/14/2025, 07:00 AM, +0000 UTC",0.4,0.6,0.16,0.36
Breakthrough Technologies: Robotaxis Try to Win Users’ Trust,"03/14/2025, 07:00 AM, +0000 UTC",0.6,0.4,0.36,0.16
Investors may be losing faith in both Elon Musk and Tesla stock,"03/14/2025, 07:00 AM, +0000 UTC",0.2,0.8,0.04,0.6400000000000001
"Tesla Stock Could Soar 550% to $5 Trillion After Notching Its Worst Day Since 2020, According to a Wall Street Expert","03/14/2025, 07:00 AM, +0000 UTC",0.8,0.1999999999999999,0.6400000000000001,0.0399999999999999
2 Tumbling Mega-Cap Stocks That Could Keep Crashing,"03/15/2025, 07:00 AM, +0000 UTC",0.2,0.8,0.04,0.6400000000000001
"Watch Tesla’s FSD tackle water cup challenge, dirt roads in China","03/16/2025, 07:00 AM, +0000 UTC",0.7,0.3,0.4899999999999999,0.09
3 retail investors explain why they're sticking with Tesla after its $800 billion wipeout,"03/16/2025, 07:00 AM, +0000 UTC",0.55,0.4499999999999999,0.3025,0.2024999999999999
"Falling for Cartoon Prank, Tesla Crashes Into Wall, Rehashes NHTSA Probe","03/17/2025, 07:00 AM, +0000 UTC",0.2,0.8,0.04,0.6400000000000001
Tesla fans expose Tesla’s own shadiness in attempt to defend Autopilot crash,"03/17/2025, 07:00 AM, +0000 UTC",0.2,0.8,0.04,0.6400000000000001
Tesla Stock Is Plunging Again. It Could Drop for a Ninth Straight Week.,"03/17/2025, 07:00 AM, +0000 UTC",0.1,0.9,0.01,0.81
Watch These D-Wave Quantum Price Levels After Stock Surges to Highest Level Since 2022,"03/17/2025, 07:00 AM, +0000 UTC",0.8,0.1999999999999999,0.6400000000000001,0.0399999999999999
Short sellers make $16bn profit from Tesla’s share price plunge,"03/17/2025, 07:00 AM, +0000 UTC",0.4,0.6,0.16,0.36
Tesla Rival Can Charge EV in 5 Minutes Flat. But You Won't See One in US,"03/17/2025, 07:00 AM, +0000 UTC",0.5,0.5,0.25,0.25
Driver tested whether Tesla would crash into wall disguised as road,"03/17/2025, 07:00 AM, +0000 UTC",0.2,0.8,0.04,0.6400000000000001
Tesla Autopilot Smashes Through Fake Road Wall While LiDar Lexus Stops Like A Pro,"03/17/2025, 07:00 AM, +0000 UTC",0.3,0.7,0.09,0.4899999999999999
"Markets News, March 17, 2025: Stocks Close Higher as Market Extends Bounceback from Recent Selloff; Intel Continues Surging, Tesla Keeps Sliding","03/17/2025, 07:00 AM, +0000 UTC",0.6,0.4,0.36,0.16
Tesla Stock Slides as Mizuho Trims Price Target on Weakening Demand,"03/17/2025, 07:00 AM, +0000 UTC",0.2,0.8,0.04,0.6400000000000001
Tesla reveals Cybercab battery pack and range efficiency,"03/17/2025, 07:00 AM, +0000 UTC",0.75,0.25,0.5625,0.0625
Tesla launches massive promotion in China for FSD,"03/17/2025, 07:00 AM, +0000 UTC",0.8,0.1999999999999999,0.6400000000000001,0.0399999999999999
LAZR stock surges amid Tesla lidar controversy,"03/17/2025, 07:00 AM, +0000 UTC",0.7,0.3,0.4899999999999999,0.09
Tesla’s Self-Driving Fails the Wile E. Coyote Test,"03/17/2025, 07:00 AM, +0000 UTC",0.2,0.8,0.04,0.6400000000000001
"Tesla Autopilot Fails Wile E. Coyote Test, Drives Itself Into Picture of a Road","03/17/2025, 12:28 PM, +0000 UTC",0.2,0.8,0.04,0.6400000000000001
Tesla Unveils Free FSD Trial in China to Address Local Data Challenges,"03/17/2025, 02:19 PM, +0000 UTC",0.7,0.3,0.4899999999999999,0.09
Tesla Stock Slumps Again As Another Firm Warns Of Elon Musk-Led Company’s ‘Sales Woes’,"03/17/2025, 07:33 PM, +0000 UTC",0.2,0.8,0.04,0.6400000000000001
